locus_tag	GO_ID	type
BSU24670	GO:0030420	process
BSU10420	GO:0006351	process
BSU10420	GO:0030420	process
BSU10420	GO:0030420	process
BSU10420	GO:0030420	process
BSU10420	GO:0030420	process
BSU10420	GO:0030420	process
BSU27660	GO:0030420	process
BSU31690	GO:0000160	process
BSU31690	GO:0000160	process
BSU31690	GO:0000160	process
BSU31690	GO:0030420	process
BSU31690	GO:0030435	process
BSU31690	GO:0000160	process
BSU31710	GO:0008299	process
BSU31710	GO:0008299	process
BSU31710	GO:0008299	process
BSU31710	GO:0008299	process
BSU31710	GO:0008299	process
BSU31710	GO:0008299	process
BSU31710	GO:0008299	process
BSU31710	GO:0030420	process
BSU31710	GO:0008299	process
BSU31710	GO:0008299	process
BSU31710	GO:0030420	process
BSU31710	GO:0008299	process
BSU31710	GO:0008299	process
BSU31710	GO:0008299	process
BSU31710	GO:0008299	process
BSU31710	GO:0008299	process
BSU31710	GO:0008299	process
BSU31710	GO:0008299	process
BSU31710	GO:0008299	process
BSU31710	GO:0008299	process
BSU31710	GO:0008299	process
BSU31710	GO:0008299	process
BSU31710	GO:0008299	process
BSU31710	GO:0008299	process
BSU31710	GO:0008299	process
BSU31710	GO:0008299	process
BSU31710	GO:0008299	process
BSU31710	GO:0008299	process
BSU31710	GO:0008299	process
BSU31710	GO:0030420	process
BSU31710	GO:0008299	process
BSU31710	GO:0008299	process
BSU31710	GO:0008299	process
BSU31710	GO:0008299	process
BSU31710	GO:0008299	process
BSU31710	GO:0008299	process
BSU31710	GO:0008299	process
BSU31710	GO:0008299	process
BSU31710	GO:0008299	process
BSU03500	GO:0030420	process
BSU31700	GO:0007165	process
BSU31700	GO:0030420	process
BSU31700	GO:0030420	process
BSU31700	GO:0030420	process
BSU31700	GO:0030420	process
BSU31700	GO:0007165	process
BSU31700	GO:0030435	process
BSU31700	GO:0007165	process
BSU31700	GO:0007165	process
BSU31700	GO:0030435	process
BSU31700	GO:0007165	process
BSU31700	GO:0030420	process
BSU31700	GO:0030420	process
BSU31700	GO:0007165	process
BSU31700	GO:0007165	process
BSU31700	GO:0030420	process
BSU31700	GO:0030420	process
BSU31700	GO:0007165	process
BSU31700	GO:0007165	process
BSU31700	GO:0030420	process
BSU31700	GO:0030420	process
BSU31700	GO:0007165	process
BSU31700	GO:0007165	process
BSU31700	GO:0030420	process
BSU31700	GO:0030420	process
BSU31700	GO:0007165	process
BSU11310	GO:0030420	process
BSU11310	GO:0006351	process
BSU33500	GO:0098655	process
BSU33500	GO:0035434	process
BSU33500	GO:0055070	process
BSU33500	GO:0006812	process
BSU33500	GO:0055070	process
BSU33500	GO:0035434	process
BSU33500	GO:0006812	process
BSU33500	GO:0006811	process
BSU33500	GO:0006825	process
BSU33500	GO:0006811	process
BSU33500	GO:0098655	process
BSU33500	GO:0055070	process
BSU33500	GO:0055070	process
BSU33500	GO:0006825	process
BSU33500	GO:0035434	process
BSU33500	GO:0006825	process
BSU33500	GO:0098655	process
BSU33500	GO:0035434	process
BSU33500	GO:0006825	process
BSU33500	GO:0098655	process
BSU33500	GO:0006812	process
BSU33500	GO:0006812	process
BSU33500	GO:0006825	process
BSU33500	GO:0006811	process
BSU33500	GO:0006811	process
BSU33500	GO:0035434	process
BSU33500	GO:0055070	process
BSU33500	GO:0006811	process
BSU33510	GO:0006825	process
BSU33510	GO:0006825	process
BSU33510	GO:0006825	process
BSU33510	GO:0006825	process
BSU06300	GO:0030435	process
BSU36050	GO:0030435	process
BSU17700	GO:0030435	process
BSU22200	GO:0030435	process
BSU17030	GO:0030435	process
BSU40530	GO:0030435	process
BSU40530	GO:0030435	process
BSU40530	GO:0030435	process
BSU40530	GO:0030435	process
BSU36070	GO:0030435	process
BSU36060	GO:0030435	process
BSU30920	GO:0030435	process
BSU17970	GO:0009651	process
BSU17970	GO:0051259	process
BSU17970	GO:0006457	process
BSU17970	GO:0030435	process
BSU17970	GO:0009408	process
BSU17970	GO:0042542	process
BSU11730	GO:0030435	process
BSU05550	GO:0009408	process
BSU05550	GO:0006457	process
BSU05550	GO:0051259	process
BSU05550	GO:0042542	process
BSU05550	GO:0009651	process
BSU05550	GO:0030435	process
BSU34530	GO:0016042	process
BSU34530	GO:0006629	process
BSU34530	GO:0006629	process
BSU34530	GO:0006629	process
BSU34530	GO:0030435	process
BSU34530	GO:0016042	process
BSU34530	GO:0016042	process
BSU30900	GO:0030435	process
BSU30910	GO:0030435	process
BSU12090	GO:0030435	process
BSU11780	GO:0030435	process
BSU11780	GO:0030435	process
BSU11780	GO:0030435	process
BSU11780	GO:0030435	process
BSU11770	GO:0030435	process
BSU11760	GO:0030435	process
BSU11760	GO:0030435	process
BSU11760	GO:0030435	process
BSU11750	GO:0030435	process
BSU11740	GO:0030435	process
BSU27830	GO:0030435	process
BSU34740	GO:0009401	process
BSU19040	GO:0015031	process
BSU39810	GO:0055085	process
BSU39810	GO:0055085	process
BSU39810	GO:1904659	process
BSU39810	GO:0055085	process
BSU27760	GO:0055085	process
BSU27760	GO:0055085	process
BSU00240	GO:0006351	process
BSU00240	GO:0030435	process
BSU02070	GO:0030435	process
BSU04580	GO:0009409	process
BSU04580	GO:0009409	process
BSU04580	GO:0042254	process
BSU04580	GO:0006401	process
BSU04580	GO:0006401	process
BSU04580	GO:0006401	process
BSU04580	GO:0009409	process
BSU04580	GO:0009409	process
BSU04580	GO:0006401	process
BSU25140	GO:0009409	process
BSU25140	GO:0009409	process
BSU25140	GO:0006401	process
BSU25140	GO:0006401	process
BSU25140	GO:0009409	process
BSU25140	GO:0009409	process
BSU25140	GO:0006401	process
BSU25140	GO:0009409	process
BSU25140	GO:0006401	process
BSU25140	GO:0006401	process
BSU25140	GO:0009409	process
BSU25140	GO:0006401	process
BSU25140	GO:0009409	process
BSU25140	GO:0009409	process
BSU25140	GO:0009409	process
BSU25140	GO:0009409	process
BSU25140	GO:0006401	process
BSU25140	GO:0009409	process
BSU25140	GO:0042254	process
BSU25140	GO:0006401	process
BSU25140	GO:0006401	process
BSU26890	GO:0005975	process
BSU26890	GO:0005975	process
BSU26890	GO:0005975	process
BSU33520	GO:0006351	process
BSU33520	GO:0006355	process
BSU33520	GO:0006351	process
BSU33520	GO:0045892	process
BSU33520	GO:0006355	process
BSU33520	GO:0006351	process
BSU33520	GO:0045892	process
BSU33520	GO:0045892	process
BSU33520	GO:0006355	process
BSU33520	GO:0045892	process
BSU33520	GO:0006351	process
BSU33520	GO:0006355	process
BSU09100	GO:0010468	process
BSU09100	GO:0006351	process
BSU09100	GO:0051252	process
BSU09100	GO:0051252	process
BSU09100	GO:0010468	process
BSU09100	GO:0010468	process
BSU09100	GO:0051252	process
BSU09100	GO:0006351	process
BSU09100	GO:0006351	process
BSU09100	GO:0006351	process
BSU09100	GO:0010468	process
BSU09100	GO:0010468	process
BSU09100	GO:0051252	process
BSU05120	GO:0010468	process
BSU05120	GO:0006351	process
BSU05120	GO:0051252	process
BSU05120	GO:0006351	process
BSU05120	GO:0010468	process
BSU05120	GO:0051252	process
BSU05120	GO:0010468	process
BSU05120	GO:0051252	process
BSU05120	GO:0010468	process
BSU05120	GO:0010468	process
BSU05120	GO:0010468	process
BSU05120	GO:0006351	process
BSU05120	GO:0006351	process
BSU05120	GO:0051252	process
BSU05120	GO:0051252	process
BSU05120	GO:0006351	process
BSU21930	GO:0010468	process
BSU21930	GO:0051252	process
BSU21930	GO:0051252	process
BSU21930	GO:0006351	process
BSU21930	GO:0010468	process
BSU21930	GO:0006351	process
BSU21930	GO:0010468	process
BSU21930	GO:0051252	process
BSU21930	GO:0010468	process
BSU21930	GO:0006351	process
BSU35370	GO:0045947	process
BSU35370	GO:0006109	process
BSU35370	GO:0044781	process
BSU35370	GO:0045947	process
BSU35370	GO:0044781	process
BSU35370	GO:0045947	process
BSU35370	GO:0044781	process
BSU35370	GO:0006417	process
BSU35370	GO:0006402	process
BSU35370	GO:1902208	process
BSU35370	GO:0006402	process
BSU35370	GO:0006109	process
BSU35370	GO:0006417	process
BSU35370	GO:0006417	process
BSU35370	GO:0045947	process
BSU35370	GO:0006402	process
BSU35370	GO:0006417	process
BSU35370	GO:0006109	process
BSU35370	GO:0006402	process
BSU35370	GO:0044781	process
BSU35370	GO:1902208	process
BSU35370	GO:0045947	process
BSU35370	GO:0006109	process
BSU35370	GO:0044781	process
BSU35370	GO:1902208	process
BSU35370	GO:0006417	process
BSU35370	GO:0006109	process
BSU35370	GO:0006109	process
BSU35370	GO:0006417	process
BSU35370	GO:0006402	process
BSU35370	GO:0006417	process
BSU35370	GO:0006109	process
BSU35370	GO:1902208	process
BSU35370	GO:0044781	process
BSU35370	GO:0044781	process
BSU35370	GO:0045947	process
BSU35370	GO:0006109	process
BSU35370	GO:0006417	process
BSU35370	GO:1902208	process
BSU35370	GO:0045947	process
BSU35370	GO:0006402	process
BSU35370	GO:1902208	process
BSU35370	GO:0045947	process
BSU35370	GO:0006417	process
BSU35370	GO:0006402	process
BSU35370	GO:1902208	process
BSU35370	GO:1902208	process
BSU35370	GO:0006109	process
BSU35370	GO:0006402	process
BSU35370	GO:0044781	process
BSU35370	GO:0045947	process
BSU35370	GO:1902208	process
BSU35370	GO:0006402	process
BSU33010	GO:0006355	process
BSU33010	GO:0000160	process
BSU33010	GO:0006351	process
BSU33010	GO:0000160	process
BSU33010	GO:0006351	process
BSU33010	GO:0006351	process
BSU33010	GO:0006355	process
BSU33010	GO:0006355	process
BSU33010	GO:0006351	process
BSU33010	GO:0006355	process
BSU33010	GO:0006355	process
BSU33010	GO:0000160	process
BSU33010	GO:0000160	process
BSU33010	GO:0006351	process
BSU33010	GO:0000160	process
BSU33010	GO:0006355	process
BSU33020	GO:0007165	process
BSU33020	GO:0000160	process
BSU33020	GO:0007165	process
BSU33020	GO:0007165	process
BSU33020	GO:0000160	process
BSU33020	GO:0007165	process
BSU33020	GO:0000160	process
BSU33020	GO:0000160	process
BSU33020	GO:0000160	process
BSU33020	GO:0007165	process
BSU28710	GO:0009267	process
BSU28710	GO:0009267	process
BSU28710	GO:0009267	process
BSU28710	GO:0031669	process
BSU28710	GO:0015833	process
BSU28710	GO:0009267	process
BSU28710	GO:0031669	process
BSU28710	GO:0015031	process
BSU28710	GO:0031669	process
BSU28710	GO:0031669	process
BSU14870	GO:0006783	process
BSU14870	GO:0006783	process
BSU14870	GO:0006784	process
BSU14870	GO:0006784	process
BSU14870	GO:0006784	process
BSU14870	GO:0006783	process
BSU14870	GO:0006784	process
BSU14870	GO:0006784	process
BSU14870	GO:0006784	process
BSU14870	GO:0006783	process
BSU14870	GO:0006784	process
BSU14870	GO:0006783	process
BSU14870	GO:0006783	process
BSU14870	GO:0006783	process
BSU14870	GO:0006784	process
BSU14870	GO:0006784	process
BSU14870	GO:0006783	process
BSU14880	GO:0006783	process
BSU14880	GO:0048034	process
BSU14880	GO:0006783	process
BSU14880	GO:0006783	process
BSU14880	GO:0006783	process
BSU14880	GO:0048034	process
BSU14880	GO:0006783	process
BSU14880	GO:0048034	process
BSU14880	GO:0048034	process
BSU14880	GO:0048034	process
BSU14890	GO:0022900	process
BSU14890	GO:0022904	process
BSU14890	GO:0042773	process
BSU14890	GO:1902600	process
BSU14900	GO:0015990	process
BSU14900	GO:0015990	process
BSU14900	GO:0022904	process
BSU14900	GO:0009060	process
BSU14900	GO:0009060	process
BSU14900	GO:0009060	process
BSU14900	GO:0022904	process
BSU14900	GO:0022904	process
BSU14900	GO:0022904	process
BSU14900	GO:0009060	process
BSU14900	GO:0015990	process
BSU14900	GO:0006119	process
BSU14900	GO:0006119	process
BSU14900	GO:0006119	process
BSU14900	GO:0009060	process
BSU14900	GO:0015990	process
BSU14900	GO:0015990	process
BSU14900	GO:0022904	process
BSU14900	GO:1902600	process
BSU14900	GO:0006811	process
BSU14900	GO:0015990	process
BSU14900	GO:0009060	process
BSU14900	GO:0006119	process
BSU14900	GO:0022904	process
BSU14910	GO:0009060	process
BSU14910	GO:0022904	process
BSU14910	GO:1902600	process
BSU14910	GO:1902600	process
BSU14910	GO:1902600	process
BSU14910	GO:0019646	process
BSU14910	GO:0022904	process
BSU14910	GO:0022904	process
BSU14910	GO:0009060	process
BSU14910	GO:0019646	process
BSU14910	GO:0009060	process
BSU14910	GO:0019646	process
BSU14920	GO:1902600	process
BSU00520	GO:0006412	process
BSU00520	GO:0006412	process
BSU00520	GO:0006412	process
BSU19590	GO:0007165	process
BSU19590	GO:0006508	process
BSU19590	GO:0007165	process
BSU19590	GO:0006508	process
BSU19590	GO:0006508	process
BSU19590	GO:0006508	process
BSU19590	GO:0007165	process
BSU19590	GO:0007165	process
BSU35240	GO:0006508	process
BSU35240	GO:0030435	process
BSU35240	GO:0007165	process
BSU35240	GO:0007165	process
BSU35240	GO:0006508	process
BSU35240	GO:0006518	process
BSU35240	GO:0030435	process
BSU35240	GO:0007165	process
BSU35240	GO:0007165	process
BSU35240	GO:0007165	process
BSU35240	GO:0006508	process
BSU35240	GO:0006508	process
BSU35240	GO:0006508	process
BSU35240	GO:0007165	process
BSU35240	GO:0006508	process
BSU35240	GO:0006508	process
BSU35240	GO:0007165	process
BSU35240	GO:0006508	process
BSU00830	GO:0006351	process
BSU00830	GO:0006351	process
BSU00830	GO:0006351	process
BSU00830	GO:0006355	process
BSU00830	GO:0006355	process
BSU00830	GO:0006355	process
BSU00830	GO:0006355	process
BSU00830	GO:0006355	process
BSU00830	GO:0006351	process
BSU00830	GO:0006351	process
BSU09560	GO:0006355	process
BSU09560	GO:0006355	process
BSU09560	GO:0006355	process
BSU09560	GO:0006355	process
BSU09560	GO:0006351	process
BSU09560	GO:0006355	process
BSU09560	GO:0006355	process
BSU25900	GO:0009253	process
BSU25900	GO:0009254	process
BSU25900	GO:0071555	process
BSU25900	GO:0071555	process
BSU25900	GO:0030420	process
BSU25900	GO:0009253	process
BSU25900	GO:0030435	process
BSU25900	GO:0009254	process
BSU25900	GO:0009253	process
BSU25900	GO:0030420	process
BSU25900	GO:0030435	process
BSU17410	GO:0030435	process
BSU17410	GO:0009253	process
BSU17410	GO:0009253	process
BSU17410	GO:0030420	process
BSU17410	GO:0043093	process
BSU17410	GO:0009253	process
BSU17410	GO:0071555	process
BSU17410	GO:0009253	process
BSU17410	GO:0009253	process
BSU17410	GO:0009253	process
BSU01530	GO:0009253	process
BSU01530	GO:0009253	process
BSU01530	GO:0071555	process
BSU01530	GO:0009253	process
BSU01530	GO:0009253	process
BSU01530	GO:0009253	process
BSU25710	GO:0009254	process
BSU25710	GO:0071555	process
BSU25710	GO:0030420	process
BSU25710	GO:0009253	process
BSU25710	GO:0030435	process
BSU25710	GO:0030435	process
BSU25710	GO:0030420	process
BSU25710	GO:0030435	process
BSU25710	GO:0009253	process
BSU25710	GO:0009254	process
BSU25710	GO:0009253	process
BSU25710	GO:0009253	process
BSU25710	GO:0071555	process
BSU25710	GO:0071555	process
BSU25710	GO:0030420	process
BSU25710	GO:0009253	process
BSU25710	GO:0009254	process
BSU25710	GO:0030420	process
BSU25710	GO:0030435	process
BSU25710	GO:0009254	process
BSU25710	GO:0071555	process
BSU02600	GO:0030435	process
BSU02600	GO:0071555	process
BSU02810	GO:0071555	process
BSU34800	GO:0006508	process
BSU34800	GO:0006508	process
BSU34800	GO:0006508	process
BSU34800	GO:0000270	process
BSU34800	GO:0006508	process
BSU34800	GO:0006508	process
BSU34800	GO:0006508	process
BSU34800	GO:0071555	process
BSU21350	GO:0000270	process
BSU21350	GO:0000270	process
BSU19410	GO:0071555	process
BSU19410	GO:0071555	process
BSU19410	GO:0006508	process
BSU19410	GO:0006508	process
BSU19410	GO:0071555	process
BSU19410	GO:0006508	process
BSU19410	GO:0006508	process
BSU19410	GO:0000270	process
BSU19410	GO:0006508	process
BSU19410	GO:0071555	process
BSU19410	GO:0071555	process
BSU38760	GO:0019646	process
BSU38760	GO:0019646	process
BSU38760	GO:0019646	process
BSU38760	GO:0019646	process
BSU38760	GO:0019646	process
BSU38760	GO:0019646	process
BSU38760	GO:0019646	process
BSU38750	GO:0019646	process
BSU38750	GO:0019646	process
BSU38750	GO:0019646	process
BSU38750	GO:0019646	process
BSU38750	GO:0019646	process
BSU38740	GO:0045454	process
BSU38740	GO:0034775	process
BSU38740	GO:0055085	process
BSU38740	GO:0055085	process
BSU38740	GO:0042883	process
BSU38740	GO:0055085	process
BSU38740	GO:0034775	process
BSU38740	GO:0034775	process
BSU38740	GO:0045454	process
BSU38740	GO:0006869	process
BSU38740	GO:0055085	process
BSU38740	GO:0045454	process
BSU38740	GO:0055085	process
BSU38740	GO:0034775	process
BSU38740	GO:0055085	process
BSU38740	GO:0006865	process
BSU38740	GO:0055085	process
BSU38740	GO:0034775	process
BSU38740	GO:0045454	process
BSU38740	GO:0045454	process
BSU38730	GO:0042883	process
BSU38730	GO:0055085	process
BSU38730	GO:0042883	process
BSU38730	GO:0006869	process
BSU38730	GO:0055085	process
BSU38730	GO:0006869	process
BSU38730	GO:0045454	process
BSU38730	GO:0055085	process
BSU38730	GO:0034775	process
BSU38730	GO:0042883	process
BSU38730	GO:0006865	process
BSU38730	GO:0055085	process
BSU38730	GO:0042883	process
BSU38730	GO:0006869	process
BSU38730	GO:0055085	process
BSU38730	GO:0006869	process
BSU38730	GO:0055085	process
BSU38730	GO:0042883	process
BSU27520	GO:0006351	process
BSU27520	GO:0051291	process
BSU27520	GO:0006355	process
BSU27520	GO:0006355	process
BSU27520	GO:0006355	process
BSU27520	GO:0006355	process
BSU27160	GO:0019395	process
BSU27160	GO:0019395	process
BSU27160	GO:0019395	process
BSU27160	GO:0019395	process
BSU02100	GO:0098869	process
BSU02100	GO:0098869	process
BSU02100	GO:0098869	process
BSU07250	GO:0019395	process
BSU07250	GO:0019395	process
BSU07250	GO:0019395	process
BSU07250	GO:0019395	process
BSU07250	GO:0019395	process
BSU35060	GO:0046148	process
BSU35060	GO:0046148	process
BSU35060	GO:0046148	process
BSU35060	GO:0046148	process
BSU15600	GO:0070814	process
BSU15600	GO:0070814	process
BSU15600	GO:0000103	process
BSU15600	GO:0000103	process
BSU15600	GO:0000103	process
BSU15600	GO:0070814	process
BSU15600	GO:0000103	process
BSU15600	GO:0000103	process
BSU15600	GO:0000103	process
BSU15600	GO:0070814	process
BSU15600	GO:0000103	process
BSU15600	GO:0000103	process
BSU15600	GO:0070814	process
BSU15600	GO:0070814	process
BSU15600	GO:0000103	process
BSU15600	GO:0070814	process
BSU15600	GO:0070814	process
BSU15600	GO:0000103	process
BSU15600	GO:0070814	process
BSU15600	GO:0070814	process
BSU00930	GO:0019344	process
BSU00930	GO:0019344	process
BSU00930	GO:0019344	process
BSU00930	GO:0006535	process
BSU00930	GO:0170033	process
BSU00930	GO:0009087	process
BSU00930	GO:0008652	process
BSU00930	GO:0170039	process
BSU00930	GO:0019344	process
BSU00930	GO:0006535	process
BSU00930	GO:0170039	process
BSU00930	GO:0008652	process
BSU00930	GO:0170033	process
BSU00930	GO:0008652	process
BSU00930	GO:0170033	process
BSU00930	GO:0170039	process
BSU00930	GO:0006535	process
BSU00930	GO:0170033	process
BSU00930	GO:0008652	process
BSU00930	GO:0019344	process
BSU00930	GO:0170039	process
BSU00930	GO:0006535	process
BSU15570	GO:0019344	process
BSU15570	GO:0019379	process
BSU15570	GO:0019379	process
BSU15570	GO:0070814	process
BSU15570	GO:0019344	process
BSU15570	GO:0070814	process
BSU15570	GO:0070814	process
BSU15570	GO:0019379	process
BSU15570	GO:0070814	process
BSU15570	GO:0019379	process
BSU15570	GO:0019344	process
BSU15570	GO:0019344	process
BSU15570	GO:0019344	process
BSU15570	GO:0019379	process
BSU15570	GO:0070814	process
BSU15570	GO:0070814	process
BSU15570	GO:0019379	process
BSU15570	GO:0019344	process
BSU15570	GO:0070814	process
BSU15570	GO:0070814	process
BSU15570	GO:0019379	process
BSU15570	GO:0019344	process
BSU15570	GO:0070814	process
BSU15570	GO:0019379	process
BSU15570	GO:0019379	process
BSU15570	GO:0019344	process
BSU15570	GO:0019379	process
BSU15570	GO:0019344	process
BSU15570	GO:0070814	process
BSU15570	GO:0019379	process
BSU15570	GO:0019344	process
BSU33430	GO:0019344	process
